Name,seo-url,Address,City,State,Zip,Phone,Basic Services,Embalming,Dressing & Casketing,Facilities & Staff for Visitation,Facilities & Staff for Chapel Service,Transfer Vehicle to Funeral Home,Hearse,UtilityFlower Vehicle,Lead Car,Direct Cremation with Memorial Service ,Crematory Fee,Direct Cremation
Brockhaus Funeral Home,brockhaus-funeral-home-03,204 South Thayer St,"Spencer,",NE,68777,402-589-0070,2195,755,340,380,430,360,295,Not Available,Not Available,3732,Included,3302
Brockhaus-Harlan Funeral Home,brockhaus-harlan-funeral-home,303 East 2nd St,Tilden,NE,68781,402-368-5300,2195,755,340,380,430,360,295,Not Available,Not Available,3732,Included,3302
BrockhausHowser-Fillmer Mortuary,brockhaushowser-fillmer-mortuary,901 N. 13th Street,"Norfolk,",NE,68701,402-371-2960,1725,755,195,485,520,250,255,Not Available,Not Available,2025,Included,2505
Brock's North Hill Chapel,brocks-north-hill-chapel,2509 Vine Street,Hays,KS,67601,785-625-3215,1925,800,240,475,600,350,300,175,Not Available,3255,Included,2780
Brocksmith-Blake Funeral Home ,brocksmith-blake-funeral-home,300 Church Street,Loogootee,IN,47553,812-295-2100,1495,995,195,495,430,250,250,150,Not Available,1990,300,1560
Bronson & Guthlein Funeral Home,bronson-guthlein-funeral-home,152 North Main Street,Milltown,NJ,8850,732-828-0151,1795,895,345,695,480,345,365,245,Not Available,2841,Not Available,2246
Brooke Funeral Home,brooke-funeral-home,8320 US Highway 158,Stokesdale,NC,27357,910-643-3711,1695,695,160,750,750,195,225,225,225,3210,Included,2260
Brookfield Funeral Home,brookfield-funeral-home,"786 Federal Rd, Rt 7",Brookfield,CT,6804,203-775-3555,2795,795,295,250,500,395,395,115,195,3495,400,2995
Brookhaven Funeral Home,brookhaven-funeral-home,230 N. Jackson Street,Brookhaven,MS,39601,601-833-1441,2415,630,210,260,500,315,350,225,75,2620,Included,2095
Brookhaven Funeral Home,brookhaven-funeral-home-01,894 Natchez Drive Northeast,Brookhaven,MS,39601,601-833-4439,2415,630,210,260,500,315,350,225,75,2620,Included,2095
Brookings-Smith Funeral Home,brookings-smith-funeral-home,133 Center,Bangor,ME,4401,207-942-8815,1895,645,205,440,575,390,375,110,Not Available,2535,Included,2020
Brookings-Smith Funeral Home-La Beau Chapel,brookings-smith-funeral-home-la-beau-chapel,72 Main Street,Orono,ME,4473,207-866-2550,1895,645,205,440,575,390,375,110,Not Available,2535,Included,2020
Brookings-Smith Funeral HomeClark Piper Chapel,brookings-smith-funeral-homeclark-piper-chapel,55 S Main,Brewer,ME,4412,207-989-7970,1895,645,205,440,575,390,375,110,Not Available,2535,Included,2020
Brooks-Durham Funeral Home,brooks-durham-funeral-home,205 W. Kentucky Ave,Pineville,KY,40977,606-337-2316,1895,1000,300,550,550,250,250,150,150,2310,900,1760
Brooks Funeral Home,brooks-funeral-home,50 Main Street,Munfordville,KY,42765,270-524-4400,1745,725,195,425,425,195,200,175,Not Available,1975,Included,1550
Brooks Funeral Home & Crematory,brooks-funeral-home-crematory,201 Professional Circle,Morehead City,NC,28557,252-726-5580,985,600,175,285,725,180,220,150,150,2310,Included,1850
Brooks Lyon Funeral Home,brooks-lyon-funeral-home,115 Main Street,South Boston,VA,24592,434-572-2995,2195,795,195,495,595,325,275,150,95,3495,Included ,2900
Brooks & White Funeral Home,brooks-white-funeral-home,907 Durham Road,Roxboro,NC,27573,336-599-3171,2000,425,125,300,375,225,225,125,Not Available,2375,Included,2000
Brookside Chapel & Funeral Home,brookside-chapel-funeral-home,116 Main Street,Plaistow,NH,3865,603-382-2233,2315,795,225,195,825,385,425,225,195,3645,Not Available,2845
Brookside Funeral Home,brookside-funeral-home,500 W Prospect Pl,Moxee,WA,98936,509-457-1232,2095,635,195,225,525,295,195,60,Not Available,1620,Included ,1195
Brookside Funeral Home ,brookside-funeral-home-01,101 E. Second Ave.,Ellensburg,WA,98926,509-925-2902,2095,635,195,225,525,295,195,60,Not Available,1620,Included,1195
Broome Funeral  Home,broome-funeral-home,513 East Main Street,Rogersville,TN,37857,423-272-8250,2135,825,130,405,395,200,250,150,85,3120,Included,2725
Brotherton Brothers Funeral Home,brotherton-brothers-funeral-home,2200 E Walnut St.,Paris,AR,72855,479-963-2004,1495,595,510,450,450,150,250,125,Not Available,2045,Included,1595
Brotherton Brothers Funeral Home,brotherton-brothers-funeral-home-01,32117 W. Hwy 22,Charleston,AR,72933,479-965-8202,1495,595,510,450,450,150,250,125,Not Available,2045,Included,1595
Broussard Funeral Home,broussard-funeral-home,3323 E. 6th Street,Russellville,AR,72802,479-968-1143,895,695,150,250,595,195,175,125,Not Available,2190,Included,1595
Brown-BennettAlexander Funeral Home,brown-bennettalexander-funeral-home,201 Cherry Street,Cottonwood Falls,KS,66845,620-273-6311,1850,650,275,275,500,250,250,Not Available,Included,2125,Included,1625
Brown-ButzDiedring Funeral Home,brown-butzdiedring-funeral-home,515 E 53rd St,Anderson, IN ,46013,765-644-6658,2395,675,350,450,450,345,395,115, Included  ,2975,Included ,2525
Brown-Christian Funeral Home,brown-christian-funeral-home,401 S. First Street,Chickasha,OK,73018,405-224-7258,650,550,125,350,350,125,325,Not Available,Not Available,1545,Included,995
Brown-Cummings Funeral Home,brown-cummings-funeral-home,400 W.Maple,Enid,OK,73701,580-237-5432,950,690,100,75,250,100,290,80,Included,1350,Included,1100
Brown-Dugger Funeral Home,brown-dugger-funeral-home,1010 N. 7th Street,Perry,OK,73077,580-336-4444,2595,525,65,185,375,175,195,60,Included,1620,395,1295
Brown-Flaherty Funeral Home,brown-flaherty-funeral-home,261 Washington Street,Somerville,MA,2143,617-625-2131,1675,475,75,450,125,250,300,300,Included,1725,Included,1475
Brown Funeral Chapel,brown-funeral-chapel,504 W Main Street,Byrdstown,TN,38549,931-864-6464,1775,525,125,450,450,175,200,100,Not Available,2900,Included,2450
Brown Funeral Home,brown-funeral-home,327 West King Street,Martinsburg,WV,25401,304-263-8896,2150,545,295,440,430,225,265,95,Included,2825,Included,2395
Brown Funeral Home,brown-funeral-home-01,510 W. Jones,Dumas,AR,71639,870-382-4888,1100,675,200,275,275,275,325,Not Available,Not Available,1550,Included,1250
Brown Funeral Home,brown-funeral-home-02,2704 Commerce Circle,Pine Bluff,AR,71601,870-534-3210,1100,675,200,275,275,275,325,Not Available,Not Available,1550,Included,1250
Brown Funeral Home,brown-funeral-home-03,20 Albany Avenue,Danielsville,GA,30633,706-795-3170,2880,775,150,295,295,190,235,150,Not Available,2090,Included,1795
Brown Funeral Home,brown-funeral-home-04,420 Mayfield Road,Clinton,KY,42031,270-653-2941,3375,1085,Included,365,495,150,225,125,Not Available,2750,Included,2450
Brown Funeral Home,brown-funeral-home-05,306 College Street,Elizabethtown,KY,42702,270-765-2737,3000,825,125,450,495,145,195,110,Not Available,2850,250,2000
Brown Funeral Home,brown-funeral-home-06,1223 W Broadway,Mayfield,KY,42066,270-247-0077,3375,1085,Included,365,495,150,225,125,Not Available,2750,Included,2450
Brown Funeral Home,brown-funeral-home-07,6263 State Route 339 W,Wingo,KY,42088,270-376-2231,3375,1085,Included,365,495,150,225,125,Not Available,2750,Included,2450
Brown Funeral Home,brown-funeral-home-08,34 High Street,Newport,ME,4953,207-368-5380,1595,450,175,250,300,200,300,100,Not Available,1695,Included,1395
Brown Funeral Home,brown-funeral-home-09,1480 E. Hill,Grand Blanc,MI,48439,810-606-1300,2995,1095,295,395,395,495,495,230,Not Available,2835,395,2440
Brown Funeral Home,brown-funeral-home-10,901 Hwy 24,Gloster,MS,39638,601-225-4201,1470,365,200,200,200,230,200,53,50,2140,Included,1940
Brown Funeral Home,brown-funeral-home-11,150 Broad Street,Liberty,MS,39645,601-657-8313,1470,365,200,200,200,230,200,53,50,2140,Included,1940
Brown Funeral Home,brown-funeral-home-12,1011 Rosa Street,Picayune,MS,39466,601-798-4469,800,575,150,250,250,200,145,Not Available,Not Available,1250,Included,1000
Brown Funeral Home,brown-funeral-home-13,224 Booth Ave,Larimore,ND,58251,701-343-2450,855,335,120,535,160,90,175,70,Included,1480,Included,1320
Brown Funeral Home & Crematory Services,brown-funeral-home-crematory-services,521 E. Main Street,Niles,MI,49120,269-683-1155,2395,800,425,995,995,450,500,150,125,2990,Included,1995
Brown Funeral Home-Jefferson Chapel,brown-funeral-home-jefferson-chapel,114 N. Mildred Street,Ranson,WV,25438,304-725-5321,2150,545,295,440,430,225,265,95,Included,2825,Included,2395
Brown Funeral Home-South Berkeley Chapel,brown-funeral-home-south-berkeley-chapel,287 Arden Nollville Rd,Inwood,WV,25428,304-229-4977,2150,545,295,440,430,225,265,95,Included,2825,Included,2395
Brown Funeral Homes,brown-funeral-homes,1496 Victory Highway,"Oakland,",RI,2858,401-568-5500,2395,645,225,620,620,425,275,220,Not Available,3185,Not Available,2495
Brown & Hickey Funeral Home & Cremation,brown-hickey-funeral-home-cremation,36 Trapelo Road,Belmont,MA,2478,617-484-2534,2995,375,150,500,670,350,325,325,Included,2495,410,1995
Brown-Holley Funeral Home,brown-holley-funeral-home,Hwy 17 South,Oak Grove,LA,71263,318-428-9621,3475,577,105,258,289,132,183,105,Not Available,1870,Included,1470
Brown-Holley Funeral Home,brown-holley-funeral-home-01,603 Francis Street,Rayville,LA,71269,318-728-4167,3475,577,105,258,289,132,183,105,Not Available,1870,Included,1470
Brown-McClay Funeral Home,brown-mcclay-funeral-home,4 South Street,Bristo,VT,5443,802-453-2301,1366,411,128,330,631,384,304,141,Not Available,2941,Included,2310
Brown-McClay Funeral Home,brown-mcclay-funeral-home-01,46 South Maple Street,Vergennes,VT,5491,802-877-3321,1366,411,128,330,631,384,304,141,Not Available,2941,Included,2310
Brown-McGehee Funeral Home,brown-mcgehee-funeral-home,610 Avenue F,Bogalusa,LA,70427,985-732-7155,1495,475,260,475,350,250,220,195,Not Available,2425,Included,1650
Brown Mortuary,brown-mortuary,902 Susie B. Ruffin Avenue,Laurel,MS,39440,601-426-3244,1450,950,185,300,450,200,250,Not Available,Not Available,2450,Included,2000
Brown Mortuary Service,brown-mortuary-service,299 N. Market Blvd,Chehalis,WA,98532,360-748-4496,3695,495,95,295,375,350,195,95,Not Available,2870,Included,2495
Brown-Van Hemert Funeral Homes,brown-van-hemert-funeral-homes,504 W. Main,Hudson,MI,49247,517-448-2941,1695,495,195,350,475,250,300,150,Not Available,1870,275,1395
Brown-Williams Funeral Home,brown-williams-funeral-home,109 Graham Street,Fordyce,AR,71742,870-352-2177,1100,675,200,275,275,275,325,Not Available,Not Available,1550,Included,1250
Brown-Winters Funeral Home and Cremation Service,brown-winters-funeral-home-and-cremation-service,5 B Street NW,Miami,OK,74354,918-542-3311,1845,735,275,250,450,385,285,110,Not Available,2345,335,1410
Brown-Wynne Funeral Home,brown-wynne-funeral-home,1701 East Millbrook Rd.,Raleigh,NC,27609,919-876-6900,3160,1495,395,695,695,620,595,495,Not Available,4285,Included,3590
Brown-Wynne Funeral Home,brown-wynne-funeral-home-01,200 SE Maynard Rd,Cary,NC,27511,919-467-8108,3160,1495,395,695,695,620,595,495,Not Available,4285,Included,3590
Brown-Wynne Funeral Home & Crematory,brown-wynne-funeral-home-crematory,300 St Marys Street,Raleigh,NC,27605,919-828-4311,3160,1495,395,695,695,620,595,495,Not Available,4285,Included,3590
Browning Funeral Home,browning-funeral-home,201 E. Main,Kingwood,WV,26537,304-329-0600,1335,835,215,560,580,275,325,170,275,3030,Included,2450
Browning Funeral Home,browning-funeral-home-01,141 W Oxford St,Pontotoc,MS,38863,662-489-4141,2995,995,225,295,495,495,495,295,Not Available,3390,Included,2895
Browning Funeral Home,browning-funeral-home-02,110 H Street,Keysville, VA,23947,434-736-9577,1600,600,Included,300,300,150,150,50,30,2139,Included ,1839
"Browning Funeral Home, Burke Chapel",browning-funeral-home-burke-chapel,24 Chestnut Street,Rowlesburg,WV,26425,304-454-9441,1335,835,215,560,580,275,325,170,275,3030,Included,2450
BrowningForshay Funeral Home,browningforshay-funeral-home,557 Lafayette Avenue,Hawthorne,NJ,7506,973-427-0800,2495,995,150,850,850,350,475,225,Not Available,3345,Not Available,2495
Brown's Funeral  Home,browns-funeral-home,410 NE Garfield Street,Camas,WA,98607,360-834-3692,1450,350,180,195,395,295,350,195,Not Available,970,165,575
Brown's Funeral Home,browns-funeral-home-01,122 Plainfield Ave,Plainfield,NJ,7060,908-756-4241,1800,750,175,90,225,225,325,225,185,1695,Included,1395
Brown's Funeral Service,browns-funeral-service,505 W. Chestnut,Tupelo,OK,74572,580-845-2200,1830,790,200,200,350,250,250,125,Not Available,2455,Included,2105
Brown's Funeral Service,browns-funeral-service-01,107 East Tishomingo,Madill,OK,73446,580-795-9700,1830,790,200,200,350,250,250,125,Not Available,2455,Included,2105
Brown's Funeral Service,browns-funeral-service-02,800 W. 13th Street,Atoka,OK,74525,580-889-9339,1830,790,200,200,350,250,250,125,Not Available,2455,Included,2105
Brown's Funeral Service,browns-funeral-service-03,400 W Queen,Coalgate,OK,74538,580-927-2101,1830,790,200,200,350,250,250,125,Not Available,2455,Included,2105
Brown's Funeral Service,browns-funeral-service-04,4900 W Main Street,Durant,OK,74701,580-920-0393,1830,790,200,200,350,250,250,125,Not Available,2455,Included,2105
Brown's Funeral Service,browns-funeral-service-05,704 North Main Street,Lawrenceville, VA ,23868,434-848-3141,1500,695,195,250,250,225,300,125,Not Available ,1675,Included,1425
Brown's Home for Funerals,browns-home-for-funerals,417 Walnut Street,Helena,AR,72342,870-338-7700,1195,700,150,200,200,225,200,250,Not Available,2345,Included,2145
Brownsville-Bells Funeral Home,brownsville-bells-funeral-home,107 S. Lafayette,Brownsville,TN,38012,731-772-1551,1450,600,150,400,400,200,200,200,Not Available,3300,265,2000
Brownsville-Bells Funeral Home,brownsville-bells-funeral-home-01,North Main Street,Bells,TN,38006,731-663-2766,1450,600,150,400,400,200,200,200,Not Available,3300,265,2000
Broyles-Shrewsbury Funeral Home,broyles-shrewsbury-funeral-home,111 Market Street,Peterstown,WV,24963,304-753-4325,1695,895,275,685,625,185,200,125,125,2090,Included,1565
Bruce C. Van Arsdale Funeral Home,bruce-c-van-arsdale-funeral-home,111 N. Gaston Avenue,Somerville,NJ,8876,908-725-3111,1695,850,325,900,400,245,295,245,Not Available,2395,Not Available,1895
Bruce Funeral Home,bruce-funeral-home,712 S Webster Street,Spring Hill,KS,66083,913-592-2244,2245,675,245,425,525,325,345,95,95,3350,Included,2825
Bruce Funeral Home,bruce-funeral-home-01,106 S Center Street,Gardner,KS,66030,913-856-7111,2245,675,245,425,525,325,345,95,95,3350,Included,2825
Bruceton Funeral Home,bruceton-funeral-home,30700 Broad Street,Bruceton,TN,38317,731-586-2512,1195,695,200,395,395,195,150,150,Not Available,1995,Included,1645
Bruington-Jenkins-Sturgeon Funeral Home,bruington-jenkins-sturgeon-funeral-home,198 Lawrence Street,Brandenberg,KY,40108,270-422-2115,2195,585,185,515,515,250,275,145,Not Available,2025,235,1510
Brumley Funeral Home,brumley-funeral-home,500 N. Park Drive,Broken Bow,OK,74728,580-584-3344,1795,745,235,195,495,250,275,75,Not Available,2385,450,1890
Brumley-Mills Funeral Home,brumley-mills-funeral-home,1410 E. Carl Albert Pkwy,McAlester,OK,74502,918-426-0404,1950,750,210,250,550,210,210,Included,Included,1600,285,1200
Brumley-Mills Funeral Home,brumley-mills-funeral-home-01,103 N 10th Street,Hartshorne,OK,74547,918-297-2515,1950,750,210,250,550,210,210,Included,Included,1600,285,1200
Brummitt Funeral Home ,brummitt-funeral-home,East Main Street,Trezevant,TN,38258,731-669-3871,2345,595,150,425,425,300,200,55,Not Available,2270,Included,1845
Brunelle Funeral Home,brunelle-funeral-home,811 Chicopee Street,Chicopee,MA,1013,413-532-7711,2195,750,295,595,695,525,395,260,260,3860,320,3265
Brunswick Funeral Home,brunswick-funeral-home,2700 Albany Street,Brunswick,GA,31520,912-264-1725,2195,950,185,300,300,350,350,Not Available,Not Available,2295,Included,1995
Brunswick Funeral Service,brunswick-funeral-service,5229 Ocean Hwy W,Shallotte,NC,28459,910-754-6363,2499,995,275,385,395,379,347,245,Not Available,3394,Included,2999
Brunswick Memorial Home,brunswick-memorial-home,454 Cranbury Road,East Brunswick,NJ,8816,732-254-9393,1175,745,380,360,820,340,430,330,Included,2495,165,1500
Brunswick Memorial Park Funeral Home & Cemetery,brunswick-memorial-park-funeral-home-cemetery,4407 US Hwy 17 N,Brunswick,GA,31525,912-265-6454,2640,730,200,310,415,180,180,100,100,2910,Included,2495
Bruss-Heitner Funeral Home,bruss-heitner-funeral-home,255 Second Ave. S.W,Wells,MN,56097,507-553-3124,2600,650,275,275,425,450,350,125,Not Available,4500,Included,4445
Bruss-Heitner Funeral Home,bruss-heitner-funeral-home-01,102 North 5th Street,Bricelyn,MN,56014,507-653-4555,2600,650,275,275,425,450,350,125,Not Available,4500,Included,4445
Bruton Mortuary,bruton-mortuary,635 Bruton Street,Bainbridge,GA,39819,229-246-6042,1950,1050,175,315,450,225,225,200,175,2675,Included,2200
Bruzek Funeral Home,bruzek-funeral-home,610 E. Main Street,New Prague,MN,56071,952-758-4949,3695,655,395,495,365,385,385,175,70,5195,310,3495
Bryan Funeral Home,bryan-funeral-home,415 NW Texas Street,Hoxie,AR,72433,870-886-3434,1250,595,125,325,420,225,210,95,Not Available,2050,Included,1575
Bryan Funeral Service,bryan-funeral-service,162 L.A. Keiser Drive,Columbia,NC,27925,252-796-5159,2225,690,185,350,450,250,320,205,125,3325,Included,2875
Bryan-Lee Funeral Home,bryan-lee-funeral-home,831 Wake Forest Road,Raleigh,NC,27604,919-832-8225,2950,300,175,475,475,300,275,75,Included,1745,Included,1270
Bryan-Lee Funeral Home,bryan-lee-funeral-home-01,1200 Benson Road,Garner,NC,27529,919-772-8225,2950,300,175,475,475,300,275,75,Included,1745,Included,1270
Bryan-Lee Funeral Home,bryan-lee-funeral-home-02,300 E. McIver Street,Angier,NC,27501,919-639-8225,2250,500,175,475,475,300,275,75,Included,2350,Included,1875
Bryant Funeral Home,bryant-funeral-home,1 Promendade Street,Gorham,NH,3581,603-466-3944,1525,570,160,325,595,295,275,225,225,2860,Included,2265
Bryant Funeral Home,bryant-funeral-home-01,180 Hillside Avenue,Berlin,NH,3570,603-752-1344,1525,570,160,325,595,295,275,225,225,2860,Included,2265
Bryant Funeral Home,bryant-funeral-home-02,1425 Patton Rd,Great Bend,KS,67530,620-793-3525,2550,495,310,465,525,225,315,190,Not Available,4215,400,3690
"Bryant Funeral Home & Cremations, Inc.",bryant-funeral-home-cremations-inc,52 Bryant St.,Alliance,NC,28509,252-745-4966,1325,575,125,305,400,325,225,125,Not Available,2650,Included,2250
Bryant Grant Funeral Chapel,bryant-grant-funeral-chapel,Highway 64 East,Highlands,NC,28741,828-524-2411,2250,800,150,250,350,295,250,195,50,2445,Included,2195
Bryant Grant Funeral Home,bryant-grant-funeral-home,105 West Main Street,Franklin,NC,28734,828-524-2411,2250,800,150,250,350,295,250,195,50,2445,Included,2195
Bubb Funeral Chapel ,bubb-funeral-chapel,3910 N Main St,Mishawaka,IN,46545,574-255-3126,2450,600,260,485,485,290,260,Not Available,100,2287,Included,1802
Buchanan Chapel of Botetourt Funeral Home,buchanan-chapel-of-botetourt-funeral-home,14920 Lee Hwy,Buchanan,VA,24066,540-254-3000,1795,700,100,450,500,250,300,150,125,3440,Included ,2990
